question_id,result
13317,"Complete eradication of threats., so the answer is A"
13318,D 
13319,A 
13320,Answer: B
13321,A
13322,D 
13323,Answer: B
13324,Answer: A
13325,C
13326,B
13327,C
13328,Answer: A
13329,C
13330,A 
13331,D
13332,C
13333,
13334,Answer: B
13335,"Category B agents include food and water security threats, with moderate morbidity rates., so the answer is C"
13336,A
13337,Answer: B
13338,A 
13339,Answer: A
13340,D
13341,Answer: B
13342,C
13343,D
13344,C
13345,A
13346,D
13347,D
13348,Answer: A
13349,"It is when considering the military and the security institutions that some of the greatest contradictions with the concept of environmental security are raised. War impacts negatively on the sustainable growth of the nation but armed forces may be required to manage the effects., so the answer is B"
13350,A
13351,D
13352,A 
13353,D
13354,A 
13355,A
13356,D 
13357,B
13358,A
13359,Answer: D
13360,A 
13361,A 
13362,C
13363,C 
13364,Answer: A
13365,D 
13366,B
13367,A
13368,Answer: D
13369,D 
13370,A 
13371,A 
13372,
13373,B
13374,D
13375,Answer: B
13376,A
13377,A
13378,Answer: A
13379,Answer: A
13380,A
13381,C 
13382,Answer: D
13383,D 
13384,B 
13385,A 
13386,B
13387,C
13388,B
13389,D
13390,Answer: C
13391,D
13392,C
13393,A
13394,Answer: D
13395,D 
13396,C
13397,A
13398,Answer: A
13399,D 
13400,D
13401,D
13402,A 
13403,C 
13404,C
13405,A
13406,Answer: B
13407,A 
13408,B
13409,B
13410,A
13411,A
13412,A
13413,C
13414,A
13415,D 
13416,A
13417,A
13418,A
13419,A 
13420,A
13421,A 
13422,A
13423,A
13424,C
13425,Answer: C
13426,Answer: B
13427,D 
13428,C 
13429,C 
13430,Answer: A
13431,A
13432,A
13433,B 
13434,D
13435,Answer: C
13436,B
13437,B
13438,A
13439,A
13440,A
13441,A
13442,Answer: B
13443,Answer: D
13444,A
13445,B
13446,Answer: A
13447,D 
13448,Answer: A
13449,Answer: A
13450,B
13451,B
13452,D
13453,Answer: B
13454,B
13455,A
13456,B
13457,C 
13458,A 
13459,Answer: C
13460,B 
13461,C
13462,
13463,Answer: A
13464,B
13465,C
13466,Answer: A
13467,A
13468,Answer: D
13469,Answer: A
13470,D
13471,D
13472,A 
13473,Answer: A
13474,A
13475,A
13476,D
13477,A
13478,Answer: A
13479,A
13480,Answer: C
13481,D
13482,Answer: A
13483,D
13484,Answer: A
13485,D
13486,D
13487,Answer: A
13488,C
13489,Answer: D
13490,A
13491,Answer: A
13492,D 
13493,A
13494,C 
13495,Not Sure
13496,Answer: C
13497,D 
13498,Answer: A
13499,A
13500,D
13501,A 
13502,B
13503,C
13504,D
13505,D
13506,C 
13507,D
13508,C
13509,A 
13510,Not Sure
13511,Answer: A
13512,A
13513,Answer: C
13514,B
13515,A
13516,Answer: C
13517,A 
13518,B
13519,B
13520,C
13521,Answer: B
13522,A 
13523,Answer: C
13524,Answer: C
13525,B 
13526,A
13527,A
13528,A
13529,Answer: B
13530,C 
13531,A 
13532,C 
13533,A
13534,A
13535,A
13536,A 
13537,Answer: D
13538,Answer: B
13539,B 
13540,B 
13541,A
13542,Answer: A
13543,D 
13544,Answer: A
13545,B
13546,B
13547,A 
13548,A
13549,A
13550,A 
13551,Answer: D
13552,B
13553,A 
13554,A 
13555,Answer: C
13556,Answer: C
13557,A
13558,A
13559,A 
13560,D
13561,B
13562,B 
13563,B 
13564,Answer: C
13565,A
13566,B 
13567,A 
13568,Answer: B
13569,A
13570,B
13571,C 
13572,Answer: A
13573,Answer: A
13574,Answer: B
13575,A
13576,A
13577,B
13578,A
13579,A
13580,A
13581,B 
13582,B
13583,C
13584,B
13585,
13586,Answer: A
13587,"household account book, so the answer is C"
13588,A
13589,A 
13590,B
13591,Answer: B
13592,D 
13593,C
13594,C
13595,D
13596,Answer: A
13597,C
13598,Answer: B
13599,Not Sure
13600,D
13601,C
13602,D 
13603,Answer: B
13604,B 
13605,Answer: A
13606,A 
13607,"China, so the answer is D"
13608,
13609,D 
13610,Answer: D
13611,Answer: A
13612,A
13613,D
13614,Answer: D
13615,A 
13616,A
13617,B 
13618,D 
13619,Not Sure
13620,A
13621,C
13622,A 
13623,C
13624,B 
13625,D
13626,Answer: C
13627,C
13628,B
13629,A
13630,C
13631,A 
13632,B
13633,None of the above
13634,A 
13635,C
13636,A
13637,D
13638,A
13639,B 
13640,D
13641,A
13642,Answer: A
13643,B 
13644,A 
13645,A 
13646,Answer: B
13647,Answer: B
13648,A
13649,A 
13650,C
13651,A
13652,A
13653,Answer: C
13654,Answer: B
13655,A
13656,A 
13657,Answer: C
13658,Answer: D
13659,A
13660,Answer: A
13661,A
13662,Answer: B
13663,Answer: A
13664,Answer: B
13665,A 
13666,C 
13667,C
13668,A 
13669,Answer: B
13670,Answer: C
13671,B
13672,B
13673,B 
13674,D 
13675,A
13676,A
13677,B 
13678,C
13679,Answer: A
13680,A
13681,A 
13682,C
13683,Answer: D
13684,Answer: D
13685,A
13686,A
13687,A
13688,A 
13689,Answer: A
13690,Answer: A
13691,C
13692,Answer: C
13693,A 
13694,D
13695,B 
13696,A 
13697,Answer: C
13698,A
13699,D 
13700,A 
13701,Answer: D
13702,A
13703,"It criticized international organizations, rather than trying to strengthen them, so the answer is A"
13704,D
13705,A
13706,D 
13707,B
13708,Answer: B
13709,B 
13710,Answer: A
13711,Answer: B
13712,B
13713,D 
13714,B
13715,C
13716,C
13717,B
13718,A
13719,B
13720,A
13721,A
13722,Answer: C
13723,B
13724,Answer: C
13725,Answer: A
13726,A
13727,A 
13728,Answer: B
13729,A 
13730,A
13731,Answer: A
13732,Answer: A
13733,B
13734,Answer: C
13735,Answer: B
13736,Answer: C
13737,Answer: A
13738,A 
13739,D
13740,C 
13741,B
13742,Answer: A
13743,A 
13744,Answer: A
13745,Answer: A
13746,A
13747,A
13748,B
13749,Answer: A
13750,B
13751,Answer: C
13752,B 
13753,C
13754,A 
13755,B
13756,A
13757,B
13758,B
13759,A
13760,Answer: D
13761,C 
13762,A
13763,A 
13764,D
13765,C
13766,Answer: B
13767,Answer: C
13768,C
13769,A 
13770,A
13771,A
13772,A 
13773,B
13774,A
13775,Answer: C
13776,Answer: B
13777,Answer: B
13778,Answer: A
13779,A
13780,A
13781,A 
13782,B 
13783,Answer: D
13784,B
13785,A
13786,C
13787,B
13788,A
13789,A
13790,A 
13791,B 
13792,B
13793,A 
13794,Answer: D
13795,
13796,Answer: A
13797,D
13798,D
13799,A 
13800,A
13801,A
13802,A
13803,D 
13804,A
13805,Answer: C
13806,Answer: A
13807,
13808,B 
13809,Answer: B
13810,B
13811,A
13812,A
13813,A 
13814,B 
13815,B 
13816,Answer: A
13817,B 
13818,C
13819,A
13820,A
13821,B
13822,A
13823,B 
13824,D
13825,Answer: C
13826,C
13827,Answer: B
13828,Answer: B
13829,A 
13830,Answer: B
13831,B 
13832,Answer: B
13833,A
13834,A 
13835,A
13836,B 
13837,A
13838,A 
13839,Answer: A
13840,
13841,Answer: C
13842,C
13843,B 
13844,
13845,A
13846,D
13847,D
13848,A 
13849,D 
13850,Answer: A
13851,Answer: A
13852,Answer: A
13853,Answer: B
13854,A 
13855,B
13856,A
13857,A
13858,A 
13859,A
13860,C 
13861,D
13862,A 
13863,A
13864,C 
13865,Answer: A
13866,Answer: D
13867,Answer: D
13868,D
13869,B 
13870,Answer: B
13871,D
13872,B 
13873,D
13874,A
13875,Answer: D
13876,Answer: A
13877,A 
13878,Answer: A
13879,A
13880,Answer: C
13881,B
13882,D
13883,B
13884,B
13885,Answer: B
13886,A
13887,C
13888,A
13889,A
13890,A
13891,"Brahminic orthodoxy, so the answer is A"
13892,C 
13893,A 
13894,A
13895,Answer: A
13896,A 
13897,A 
13898,D
13899,Answer: C
13900,Answer: D
13901,Answer: A
13902,Answer: A
13903,A 
13904,A 
13905,A 
13906,Answer: A
13907,A
13908,B
13909,Answer: A
13910,Answer: C
13911,B
13912,Answer: D
13913,A 
13914,Answer: A
13915,A
13916,Answer: C
13917,A
13918,A
13919,A
13920,D
13921,A
13922,B
13923,Answer: A
13924,A
13925,A
13926,Answer: A
13927,B
13928,C 
13929,Answer: D
13930,Answer: A
13931,A
13932,B
13933,B 
13934,Answer: A
13935,A
13936,C
13937,Answer: A
13938,Answer: A
13939,None of the above
13940,B
13941,A 
13942,A
13943,A 
13944,Answer: B
13945,B 
13946,Answer: A
13947,C
13948,Answer: A
13949,
13950,C
13951,B
13952,A 
13953,C 
13954,C
13955,Answer: A
13956,Answer: A
13957,A
13958,A
13959,A
13960,Answer: A
13961,A 
13962,A
13963,Answer: D
13964,C 
13965,D
13966,A
13967,Answer: A
13968,A
13969,Answer: D
13970,Answer: A
13971,B
13972,Answer: A
13973,Answer: A
13974,A
13975,C 
13976,A
13977,A 
13978,C
13979,A 
13980,A 
13981,B
13982,A
13983,A
13984,B
13985,Answer: B
13986,C
13987,C
13988,D 
13989,A
13990,D
13991,A
13992,C
13993,C
13994,C 
13995,C
13996,Answer: A
13997,Answer: D
13998,B
13999,C
14000,Answer: D
14001,A
14002,A
14003,Answer: B
14004,C
14005,C
14006,A 
14007,A
14008,A
14009,B 
14010,C 
14011,C
14012,C
14013,Answer: A
14014,A
14015,B
14016,C
14017,C 
14018,Answer: C
14019,D
14020,D
14021,Answer: C
14022,A
14023,B 
14024,Not Sure
14025,D
14026,D
14027,C
14028,Answer: C
14029,B 
14030,Answer: B
14031,Answer: D
14032,Answer: A
14033,Answer: B
14034,C
14035,A
14036,A
14037,A 
14038,A
14039,B
14040,B
14041,Answer: A
