question_id,result
12546,B 
12547,B 
12548,B
12549,Answer: C
12550,A
12551,D
12552,D
12553,A
12554,B
12555,Answer: C
12556,A
12557,D
12558,B
12559,D
12560,C
12561,D
12562,B
12563,B
12564,C
12565,"the best interests of the child., so the answer is C"
12566,B
12567,Answer: C
12568,D
12569,D
12570,A 
12571,
12572,A
12573,C
12574,Answer: C
12575,Answer: B
12576,A
12577,B
12578,D
12579,B
12580,D
12581,C
12582,B
12583,A
12584,D
12585,
12586,Answer: D
12587,C
12588,B
12589,C
12590,"proactive inhibition, so the answer is D"
12591,Answer: A
12592,B
12593,Answer: C
12594,Answer: D
12595,"whenever the employee's age, instead of work performance, is the basis for firing, so the answer is B"
12596,B
12597,Answer: A
12598,Answer: C
12599,B 
12600,A
12601,D
12602,C
12603,A
12604,Answer: B
12605,"test hypotheses about the causal relationships among variables., so the answer is D"
12606,B
12607,Answer: A
12608,D
12609,B
12610,D
12611,Answer: D
12612,C
12613,B
12614,D 
12615,Answer: A
12616,A 
12617,A
12618,C
12619,"conditioned stimulus is repeatedly not followed by the unconditioned stimulus, so the answer is A"
12620,C
12621,None of the above
12622,D
12623,"become less able to perceive sound distinctions not made in their own language, so the answer is A"
12624,A
12625,A
12626,B
12627,D
12628,A
12629,Answer: B
12630,"Y chromosome, so the answer is A"
12631,A
12632,A
12633,A
12634,B 
12635,D
12636,"cues in the research setting re: hypothesis, so the answer is D"
12637,D
12638,Answer: B
12639,Answer: C
12640,C
12641,Answer: A
12642,C
12643,B
12644,D 
12645,"Equity/inequity, so the answer is C"
12646,Answer: A
12647,D 
12648,Not Sure
12649,Answer: A
12650,Answer: C
12651,"Episodic memory, so the answer is A"
12652,A
12653,B 
12654,D
12655,Answer: D
12656,D
12657,B
12658,B
12659,Answer: C
12660,
12661,A
12662,Answer: A
12663,B
12664,Answer: C
12665,A
12666,D
12667,A
12668,A
12669,C
12670,Answer: C
12671,Answer: B
12672,Answer: A
12673,Answer: B
12674,D
12675,C
12676,B
12677,Answer: B
12678,C
12679,D
12680,B
12681,A
12682,Answer: A
12683,B
12684,D
12685,Answer: A
12686,A 
12687,B
12688,C
12689,
12690,C
12691,Answer: D
12692,C
12693,D
12694,Answer: A
12695,D
12696,B
12697,B
12698,Not Sure
12699,Answer: A
12700,C 
12701,B
12702,B
12703,B
12704,Answer: B
12705,C
12706,A
12707,C
12708,A
12709,A
12710,Answer: C
12711,Answer: D
12712,A
12713,C
12714,D
12715,B
12716,Answer: C
12717,C
12718,B
12719,"Adler., so the answer is D"
12720,A 
12721,D
12722,A
12723,C
12724,C
12725,Answer: B
12726,D
12727,Answer: A
12728,B
12729,C
12730,B
12731,C
12732,D
12733,Answer: C
12734,C
12735,D
12736,C
12737,C
12738,"first authorship with the advisor as second author, so the answer is A"
12739,C
12740,C
12741,A
12742,D
12743,A
12744,C
12745,A
12746,Answer: C
12747,
12748,Answer: B
12749,A
12750,C
12751,A
12752,"Tell the neurologist the parents need to request the records, so the answer is A"
12753,C
12754,C
12755,Answer: C
12756,A
12757,A
12758,D
12759,A
12760,D
12761,C
12762,A 
12763,Answer: C
12764,D
12765,C
12766,B
12767,A 
12768,D
12769,Answer: D
12770,C
12771,D
12772,C
12773,C
12774,D
12775,C
12776,Answer: A
12777,A
12778,C
12779,Answer: A
12780,C
12781,B
12782,C
12783,D
12784,C
12785,Not Sure
12786,Answer: A
12787,B
12788,B
12789,C
12790,C
12791,B
12792,D
12793,B
12794,C
12795,B
12796,Not Sure
12797,Answer: D
12798,Answer: C
12799,Answer: B
12800,C
12801,Answer: C
12802,D
12803,A
12804,Answer: A
12805,Answer: C
12806,C
12807,B
12808,A
12809,D
12810,C
12811,"The detection of a skull fracture, so the answer is B"
12812,B
12813,
12814,C
12815,A
12816,Answer: B
12817,C
12818,A
12819,Answer: A
12820,Answer: D
12821,D
12822,B
12823,Answer: D
12824,B
12825,Answer: B
12826,"The Campbell Interest and Skill Survey, so the answer is C"
12827,A
12828,A
12829,Answer: D
12830,C
12831,A
12832,D
12833,Answer: C
12834,
12835,C 
12836,C
12837,A
12838,C
12839,A 
12840,Answer: C
12841,C
12842,C 
12843,B 
12844,D
12845,C
12846,Answer: B
12847,A
12848,D 
12849,Answer: B
12850,C
12851,B 
12852,Answer: D
12853,D
12854,D
12855,C
12856,A
12857,C
12858,A
12859,B 
12860,C
12861,B
12862,Answer: C
12863,B
12864,A
12865,
12866,B
12867,C
12868,B
12869,A
12870,A
12871,C
12872,B
12873,Answer: B
12874,C 
12875,B
12876,"The ad is ethical because even psychologists are protected by the First Amendment protecting one’s freedom of speech, so the answer is D"
12877,B
12878,B
12879,D
12880,B
12881,B
12882,D
12883,A
12884,D
12885,C 
12886,Answer: D
12887,Answer: B
12888,C 
12889,"Program evaluation questions are often identified through the needs of a program’s staff and stakeholders, while traditional research questions are identified by researchers using previous, existing research., so the answer is A"
12890,D 
12891,D
12892,None of the above
12893,C
12894,Answer: C
12895,C
12896,Answer: B
12897,D
12898,D
12899,B
12900,C 
12901,"increase in response time, so the answer is D"
12902,C
12903,C
12904,Answer: A
12905,Answer: A
12906,A
12907,Answer: B
12908,Answer: C
12909,D
12910,C
12911,Answer: B
12912,D
12913,Answer: D
12914,C
12915,A
12916,
12917,Answer: D
12918,C
12919,D
12920,A
12921,A
12922,B
12923,C
12924,B
12925,C
12926,D
12927,A
12928,C
12929,D
12930,C
12931,"sexual abuse, so the answer is A"
12932,Answer: B
12933,
12934,B
12935,Answer: C
12936,Answer: C
12937,B
12938,A 
12939,D
12940,C
12941,A
12942,A
12943,Answer: C
12944,A 
12945,A
12946,B
12947,A
12948,B
12949,Answer: C
12950,B
12951,B
12952,C
12953,C 
12954,Answer: C
12955,C
12956,B
12957,Answer: B
12958,B
12959,C
12960,B
12961,B
12962,C
12963,"a general term referring to the right to privacy., so the answer is A"
12964,C
12965,Answer: D
12966,A
12967,Answer: D
12968,A
12969,C 
12970,B
12971,C
12972,B
12973,B
12974,D
12975,C
12976,C 
12977,B
12978,B
12979,D
12980,Not Sure
12981,A
12982,B
12983,Answer: D
12984,B
12985,D
12986,D
12987,Answer: C
12988,A
12989,Answer: B
12990,D
12991,Answer: A
12992,D 
12993,C
12994,D
12995,D
12996,None of the above
12997,A 
12998,C
12999,Answer: A
13000,B
13001,A
13002,C
13003,B
13004,Answer: A
13005,Answer: A
13006,B
13007,D
13008,D
13009,Answer: C
13010,A
13011,None of the above
13012,Answer: B
13013,B
13014,Not Sure
13015,"professional codes and state and provincial laws, so the answer is C"
13016,Answer: A
13017,Answer: A
13018,C
13019,Answer: D
13020,D
13021,Answer: C
13022,B
13023,B
13024,B
13025,C
13026,Answer: D
13027,C
13028,B
13029,C
13030,D
13031,A
13032,D 
13033,"evaluate her and testify about the results but do not make a speciﬁc recommendation about custody without evaluating the husband and children, so the answer is C"
13034,B
13035,B
13036,B
13037,C
13038,Answer: B
13039,None of the above
13040,D
13041,A 
13042,A
13043,C 
13044,B
13045,D
13046,Answer: C
13047,Answer: A
13048,B
13049,D
13050,C
13051,B
13052,D
13053,Answer: C
13054,Answer: B
13055,Answer: D
13056,"Research and evaluation, so the answer is A"
13057,A
13058,"nonexistence, so the answer is D"
13059,B
13060,None of the above
13061,Not Sure
13062,A
13063,A
13064,C 
13065,C
13066,D
13067,D
13068,C
13069,"Financial relations, so the answer is B"
13070,
13071,B
13072,C
13073,C 
13074,D
13075,D
13076,C
13077,B 
13078,Answer: B
13079,D
13080,"public issues, so the answer is B"
13081,C
13082,D 
13083,Answer: B
13084,C 
13085,C
13086,Answer: B
13087,Answer: A
13088,Answer: B
13089,C
13090,A 
13091,B
13092,
13093,Answer: C
13094,B
13095,A
13096,Answer: D
13097,D
13098,Answer: C
13099,Answer: D
13100,B 
13101,B
13102,B
13103,C 
13104,B 
13105,A
13106,B
13107,Answer: B
13108,Answer: D
13109,A
13110,Answer: C
13111,B
13112,Answer: C
13113,D 
13114,Answer: D
13115,A
13116,A
13117,Answer: C
13118,D 
13119,Answer: B
13120,Not Sure
13121,B
13122,B
13123,"conducting a pre and post analysis of constituents' opinions, so the answer is D"
13124,B
13125,C 
13126,C
13127,Answer: C
13128,A
13129,C
13130,D
13131,C
13132,
13133,Answer: A
13134,B
13135,Answer: D
13136,C
13137,A
13138,D
13139,Answer: B
13140,
13141,A
13142,D
13143,C
13144,D
13145,B
13146,Answer: B
13147,C
13148,Answer: D
13149,C
13150,Answer: D
13151,Not Sure
13152,B
13153,A
13154,D
13155,D
13156,B
13157,Answer: A
13158,B
13159,Answer: C
13160,B 
13161,A
13162,D
13163,A
13164,A
13165,A
13166,A
13167,C
13168,A
13169,
13170,"The Orient is a constructed subject that is imagined as inferior, irrational, and backward, in comparison to the West., so the answer is A"
13171,D 
13172,B
13173,C
13174,C 
13175,B
13176,C
13177,Answer: C
13178,D
13179,Answer: B
13180,C
13181,D
13182,D
13183,Answer: C
13184,C
13185,Answer: B
13186,Answer: D
13187,Answer: A
13188,A
13189,D
13190,B
13191,A
13192,D
13193,B 
13194,D
13195,A
13196,C
13197,D
13198,B 
13199,C
13200,Answer: D
13201,Answer: B
13202,Answer: A
13203,D
13204,Answer: C
13205,C
13206,D
13207,D
13208,D
13209,A
13210,"The problems of weak state insecurity have taken a low priority on the international agenda and solutions have not moved beyond the context of liberal multi-party democracy and free market capitalism. The problem thus far is that no one case of enforced neo-liberalism, either through conditionalities, regime change, peace-building, has succeeded in transforming a weak state into a strong state., so the answer is B"
13211,B
13212,C
13213,Answer: D
13214,B
13215,D
13216,Answer: A
13217,D
13218,C 
13219,D
13220,A
13221,None of the above
13222,Answer: A
13223,D 
13224,Answer: A
13225,A 
13226,D 
13227,Answer: C
13228,Answer: B
13229,C
13230,B
13231,D 
13232,D
13233,A
13234,C
13235,B
13236,B
13237,Not Sure
13238,D
13239,A
13240,B
13241,D
13242,A
13243,A
13244,B
13245,None of the above
13246,Answer: D
13247,Answer: C
13248,D
13249,D
13250,D
13251,Answer: B
13252,D
13253,C 
13254,C
13255,D
13256,A
13257,A
13258,B
13259,D 
13260,B
13261,Answer: A
13262,B
13263,Answer: C
13264,B
13265,Answer: A
13266,C
13267,Answer: B
13268,"After its successful application during the Cold War, arms control has retained its momentum and applicability in the contemporary security environment., so the answer is D"
13269,D 
13270,Answer: C
13271,D
13272,C
13273,C
13274,A
13275,Answer: D
13276,Answer: B
13277,C
13278,D
13279,D
13280,D
13281,Answer: C
13282,Answer: D
13283,D
13284,D
13285,D
13286,C
13287,D
13288,C
13289,B
13290,B
13291,Answer: B
13292,C
13293,Answer: B
13294,D
13295,A 
13296,A
13297,D
13298,D
13299,"Foreign intervention tends to prolong wars; it is inappropriate and does not work., so the answer is C"
13300,D
13301,B 
13302,Answer: D
13303,B
13304,B
13305,B
13306,B
13307,D
13308,B
13309,Answer: D
13310,D
13311,C
13312,D
13313,A
13314,D 
13315,D
13316,D
13317,Answer: D
13318,"All of these options., so the answer is D"
13319,B
13320,B
13321,A 
13322,Answer: C
13323,B
13324,D
13325,B
13326,B
13327,B
13328,None of the above
13329,A
13330,Answer: D
13331,D
13332,Answer: C
13333,D
13334,Answer: C
13335,C
13336,A
13337,C
13338,B 
13339,A
13340,D
13341,B
13342,D
13343,D
13344,"An increasingly prevalent strategy among weak states has been the employment of private military or security companies and foreign mercenaries as force multipliers to secure the weak state from internal threats., so the answer is C"
13345,Answer: A
13346,C 
13347,D
13348,None of the above
13349,Not Sure
13350,"Import restrictions to protect a domestic market from foreign goods., so the answer is D"
13351,A
13352,A 
13353,D
13354,C
13355,A
13356,D
13357,Answer: D
13358,Answer: A
13359,A
13360,B
13361,C
13362,C
13363,B
13364,A
13365,C
13366,A
13367,A
13368,D
13369,Answer: D
13370,D
13371,Answer: C
13372,B
13373,Answer: A
13374,Answer: D
13375,B
13376,Answer: D
13377,
13378,C 
13379,C
13380,Answer: B
13381,Answer: A
13382,D 
13383,D
13384,D
13385,C
13386,B
13387,Answer: C
13388,B
13389,D
13390,C
13391,D
13392,C 
13393,A
13394,Answer: C
13395,Answer: D
13396,B
13397,D
13398,A
13399,D 
13400,Answer: D
13401,D
13402,A 
13403,C
13404,B 
13405,A
13406,C
13407,Answer: D
13408,D
13409,B
13410,A
13411,B
13412,Answer: A
13413,C 
13414,Answer: B
13415,Answer: D
13416,A
13417,A
13418,A
13419,A
13420,C
13421,A
13422,A
13423,A
13424,D
13425,
13426,D
13427,Answer: D
13428,Answer: C
13429,C
13430,C
13431,A
13432,Answer: B
13433,B
13434,D
13435,C
13436,Answer: A
13437,D
13438,A
13439,Answer: A
13440,Not Sure
13441,Answer: A
13442,D 
13443,D 
13444,A
13445,B
13446,C
13447,D
13448,Answer: C
13449,A
13450,B
13451,B
13452,D
13453,C
13454,None of the above
13455,B
13456,A
13457,A
13458,Answer: B
13459,A
13460,D
13461,Answer: D
13462,D
13463,B
13464,C
13465,
13466,
13467,C
13468,D
13469,Answer: C
13470,"all of the above, so the answer is D"
13471,Answer: B
13472,D
13473,Answer: C
13474,B 
13475,C
13476,Answer: D
13477,D
13478,C
13479,A
13480,Answer: C
13481,Answer: D
13482,Answer: C
13483,D
13484,B
13485,D
13486,D
13487,C
13488,C 
13489,D
13490,D
13491,D
13492,A
13493,A
13494,"a diverse range of products aimed at niche markets, so the answer is C"
13495,A
13496,C
13497,A
13498,A
13499,Answer: D
13500,Answer: C
13501,A
13502,D
13503,C
13504,"all sexualities are pluralistic, fragmented and frequently reconstructed, so the answer is D"
13505,C 
13506,C
13507,C
13508,Answer: B
13509,D
13510,D
13511,D
13512,A
13513,D 
13514,D
13515,B
13516,C
13517,A
13518,D
13519,C
13520,Answer: C
13521,A
13522,Not Sure
13523,C
13524,C 
13525,Answer: C
13526,A
13527,C
13528,A
13529,B
13530,Answer: C
13531,Answer: D
13532,C
13533,C
13534,Answer: C
13535,Answer: D
13536,A
13537,B
13538,Answer: A
13539,A
13540,A
13541,A
13542,D
13543,Answer: D
13544,Answer: A
13545,C 
13546,B
13547,A
13548,B
13549,D
13550,B 
13551,Answer: D
13552,Answer: C
13553,D
13554,Answer: C
13555,C
13556,A 
13557,Answer: C
13558,D
13559,D
13560,D
13561,B
13562,B
13563,B 
13564,C
13565,B
13566,Answer: B
13567,B
13568,Answer: B
13569,B 
13570,"households that are poor, relative to the norms and values of their culture, so the answer is C"
13571,B
13572,A
13573,B
13574,C
13575,Answer: A
13576,A
13577,B
13578,
13579,Answer: B
13580,A
13581,B
13582,B
13583,Answer: D
13584,B
13585,C
13586,Answer: A
13587,C
13588,D
13589,A
13590,D
13591,"'mothering' is a socially constructed activity identified in the narratives of new mothers, so the answer is C"
13592,D
13593,C 
13594,D
13595,Answer: B
13596,A
13597,C
13598,C
13599,B
13600,D
13601,B
13602,
13603,Answer: A
13604,A
13605,D
13606,A
13607,"China, so the answer is D"
13608,A
13609,D
13610,Answer: A
13611,Answer: A
13612,A
13613,C
13614,None of the above
13615,B
13616,C
13617,C 
13618,D
13619,B
13620,B
13621,C
13622,Not Sure
13623,C
13624,Answer: B
13625,
13626,C
13627,C 
13628,Answer: B
13629,C
13630,D
13631,Answer: B
13632,"US expansion was limited to Latin America post-1865, so the answer is C"
13633,C
13634,D
13635,Answer: A
13636,A 
13637,D
13638,A
13639,Answer: B
13640,C
13641,Answer: D
13642,C
13643,B
13644,D
13645,C
13646,B
13647,B
13648,D
13649,A
13650,C
13651,C
13652,D
13653,B 
13654,D
13655,A 
13656,Answer: A
13657,C
13658,D 
13659,C
13660,"the Organization of Petroleum Exporting Countries (OPEC)., so the answer is C"
13661,"Increase in the US population, so the answer is A"
13662,D
13663,C
13664,Answer: B
13665,A
13666,B
13667,C
13668,D
13669,"Between 16 and 25, so the answer is C"
13670,A
13671,C
13672,D
13673,B
13674,D
13675,D
13676,Answer: B
13677,Answer: B
13678,C
13679,B 
13680,Answer: D
13681,Answer: D
13682,C
13683,D
13684,Answer: C
13685,C
13686,D
13687,C
13688,Answer: A
13689,A
13690,B
13691,C
13692,A
13693,D 
13694,D
13695,B
13696,C
13697,Answer: A
13698,C
13699,D
13700,D
13701,Answer: D
13702,A
13703,A
13704,D
13705,A
13706,D
13707,Answer: B
13708,B
13709,B
13710,D
13711,B 
13712,Answer: B
13713,D
13714,D
13715,Answer: A
13716,Answer: C
13717,B 
13718,Answer: B
13719,"Population-centered, so the answer is B"
13720,A
13721,D
13722,Answer: C
13723,Answer: A
13724,Answer: B
13725,C 
13726,D
13727,B
13728,Answer: B
13729,A
13730,B
13731,Answer: C
13732,"Humans, so the answer is D"
13733,"Pregnant women, so the answer is C"
13734,C 
13735,Answer: B
13736,"Projectile vomiting and diarrhoea, so the answer is C"
13737,C
13738,C
13739,D
13740,"Viruses of all 5 clades, so the answer is A"
13741,Answer: B
13742,D
13743,A 
13744,Not Sure
13745,C
13746,Answer: D
13747,D
13748,"Afghanistan, Iraq and Myanmar, so the answer is C"
13749,B
13750,Answer: B
13751,C 
13752,D
13753,B 
13754,A
13755,Answer: B
13756,C
13757,"Vaccination, so the answer is B"
13758,B
13759,Answer: A
13760,Answer: D
13761,C
13762,Answer: A
13763,B
13764,D
13765,C
13766,Answer: C
13767,C
13768,Answer: C
13769,Answer: A
13770,A
13771,A
13772,D
13773,Answer: A
13774,Answer: B
13775,C
13776,Answer: B
13777,Answer: B
13778,C
13779,A
13780,A
13781,D
13782,B 
13783,B 
13784,B
13785,C 
13786,B
13787,C
13788,C
13789,B
13790,B
13791,A
13792,B
13793,A 
13794,D
13795,D
13796,Answer: A
13797,D 
13798,D 
13799,C 
13800,Answer: D
13801,D
13802,A
13803,D
13804,Answer: D
13805,C
13806,"Factor VIII is subject to detergent “washing” prior to release, so the answer is B"
13807,A
13808,Answer: B
13809,C
13810,B
13811,A
13812,C
13813,A
13814,Answer: B
13815,"Faecal oral route, so the answer is A"
13816,A
13817,Answer: B
13818,C
13819,Answer: A
13820,B
13821,B
13822,D
13823,A
13824,B
13825,C
13826,Answer: C
13827,D
13828,B
13829,A
13830,B 
13831,B
13832,D
13833,A
13834,D
13835,A
13836,D
13837,A
13838,A
13839,A
13840,B
13841,"Coming from humans, so the answer is C"
13842,C
13843,
13844,D
13845,A
13846,D
13847,A
13848,Answer: C
13849,D
13850,A
13851,
13852,A
13853,A
13854,A 
13855,B
13856,B
13857,D
13858,A
13859,Answer: B
13860,Answer: C
13861,Answer: B
13862,D 
13863,
13864,C
13865,D
13866,None of the above
13867,B
13868,D
13869,"The superficial appearance of a 'star' on negative straining electron microscopy, so the answer is B"
13870,A
13871,D
13872,B
13873,C
13874,D
13875,Answer: D
13876,B 
13877,A
13878,Answer: A
13879,C
13880,A 
13881,B
13882,
13883,B
13884,B
13885,"Submission, so the answer is B"
13886,D
13887,
13888,A
13889,A
13890,A
13891,A 
13892,"The Battle of Badr, so the answer is D"
13893,C
13894,"Daoism, so the answer is D"
13895,Answer: A
13896,A
13897,A
13898,"Soul, so the answer is A"
13899,Answer: C
13900,C 
13901,B 
13902,A
13903,D
13904,A
13905,A
13906,Answer: A
13907,D
13908,B
13909,A
13910,C
13911,Answer: B
13912,D
13913,A
13914,A
13915,C
13916,C
13917,A
13918,Not Sure
13919,A
13920,D 
13921,B
13922,B
13923,C
13924,Answer: C
13925,A
13926,C
13927,
13928,Answer: C
13929,D
13930,Answer: D
13931,C 
13932,B
13933,
13934,A
13935,"Ganesha, so the answer is B"
13936,D
13937,Answer: A
13938,
13939,A
13940,Answer: C
13941,Answer: D
13942,A
13943,D
13944,Answer: A
13945,B
13946,Answer: C
13947,C
13948,C
13949,D
13950,Answer: D
13951,B
13952,"Vishnu, so the answer is B"
13953,"Servants, so the answer is B"
13954,A
13955,C 
13956,B
13957,A
13958,A
13959,C
13960,A
13961,B
13962,C
13963,C
13964,Answer: C
13965,"Divine inspiration, so the answer is D"
13966,Answer: A
13967,Answer: A
13968,B
13969,D
13970,D
13971,A 
13972,C
13973,"Rahit, so the answer is B"
13974,D
13975,C
13976,D
13977,B
13978,C
13979,C
13980,Answer: B
13981,Answer: B
13982,A
13983,A
13984,B
13985,Answer: B
13986,C
13987,Answer: D
13988,D
13989,Answer: C
13990,D
13991,D
13992,Answer: C
13993,C
13994,C
13995,C
13996,D
13997,A
13998,B
13999,C
14000,D 
14001,B
14002,C
14003,B
14004,A
14005,B
14006,C
14007,A
14008,Answer: A
14009,D
14010,C
14011,D
14012,C
14013,B
14014,
14015,Answer: D
14016,Answer: A
14017,A
14018,C
14019,C 
14020,D
14021,A
14022,C
14023,
14024,Answer: B
14025,D
14026,D
14027,C
14028,C 
14029,B
14030,C 
14031,Answer: B
14032,A
14033,Answer: D
14034,D
14035,A
14036,A
14037,A
14038,A
14039,B
14040,B 
14041,A
